VIDEO_ID,ID#,JULIAN_DATE,DECIMAL_TIME,LATITUDE,LONGITUDE,TEMPERATURE,WEATHER,GROUP_SIZE,BAIT_PRESENCE,GENERALIZED_ENVIRONMENT,SENTINEL_PRESENCE,TOTAL_NB_BEHAVIORS,TOTAL_NB_TRANSITIONS,Head Down|Head Down+Peck at Food/Bait,Head Down|Head Up,Head Down|Moving,Head Down+Peck at Food/Bait|Head Up,Head Down+Peck at Food/Bait|Moving,Head Up|Head Down,Head Up|Moving,Moving|Head Down,"Moving|Head Up	"
020,020-01-01,20227825,6.333333333,43.182620, -79.245815,18,Sunny,SMALL,NO,Green Area,NO,46,45,0.289,0.022,0,0.222,0.067,0.222,0.067,0.067,0.044
020,020-01-02,20227825,6.333333333,43.182620, -79.245815,18,Sunny,SMALL,NO,Green Area,NO,37,35,0.229,0.029,0,0.2,0.029,0.257,0.114,0,0.143
024,024-01-01,20227837,6.216666667,43.182620, -79.245815,16,Sunny,SMALL,NO,Green Area,NO,35,33,0.152,0.03,0,0.091,0.061,0.182,0.212,0.03,0.242
024,024-01-01,20227837,6.216666667,43.182620, -79.245815,16,Sunny,SMALL,NO,Green Area,YES,15,14,0.071,0.143,0,0.071,0,0.143,0.286,0,0.286
024,024-01-02,20227837,6.216666667,43.182620, -79.245815,16,Sunny,SMALL,NO,Green Area,NO,25,23,0.087,0.13,0,0.087,0,0.174,0.261,0.087,0.174
025,025-01-01,20227837,6.3,43.182620, -79.245815,16,Sunny,SMALL,YES,Green Area,NO,60,54,0.232,0.018,0.018,0.214,0.018,0.268,0.107,0.018,0.107
026,026-01-01,20227843,6.516666667,43.182620, -79.245815,19,Mostly Cloudy,SMALL,YES,Green Area,YES,118,116,0.284,0.026,0,0.284,0,0.259,0.078,0.052,0.017
027,027-01-01,20227849,6.5,43.182620, -79.245815,22,Sunny,SMALL,YES,Green Area,NO,62,60,0.25,0.067,0,0.25,0,0.267,0.1,0.05,0.017
028,028-01-01,20227850,6.566666667,43.182620, -79.245815,24,Sunny,SMALL,YES,Green Area,YES,32,31,0.194,0.065,0,0.194,0,0.129,0.226,0.129,0.065
029,029-01-01,20227852,6.5,43.182620, -79.245815,21,Partly Cloudy,SMALL,YES,Green Area,NO,127,124,0.266,0.048,0,0.266,0.008,0.266,0.073,0.04,0.032
029,029-01-01,20227852,6.5,43.182620, -79.245815,21,Partly Cloudy,SMALL,YES,Green Area,YES,53,52,0.269,0,0,0.25,0.019,0.269,0.077,0.019,0.096
029,029-01-02,20227852,6.5,43.182620, -79.245815,21,Partly Cloudy,SMALL,YES,Green Area,NO,90,88,0.216,0,0,0.182,0.034,0.136,0.205,0.08,0.148
030,030-01-01,20227853,6.45,43.182620, -79.245815,22,Mostly Sunny,SMALL,YES,Green Area,YES,108,107,0.178,0.121,0.019,0.159,0.019,0.224,0.121,0.093,0.065
031,031-01-01,20227856,6.616666667,43.182620, -79.245815,18,Mostly Cloudy,SMALL,YES,Green Area,YES,184,183,0.279,0.016,0,0.279,0,0.186,0.12,0.109,0.011
032,032-01-01,20227857,6.35,43.171783, -79.265237,17,Mostly Sunny,SMALL,NO,Commercial,NO,214,204,0.211,0.059,0.01,0.176,0.015,0.196,0.152,0.074,0.108
032,032-01-02,20227857,6.35,43.171783, -79.265237,17,Mostly Sunny,SMALL,NO,Commercial,NO,164,155,0.181,0.058,0.013,0.155,0.019,0.123,0.213,0.123,0.116
032,032-01-03,20227857,6.35,43.171783, -79.265237,17,Mostly Sunny,SMALL,NO,Commercial,NO,82,77,0.156,0.091,0.013,0.143,0,0.221,0.182,0.052,0.143
032,032-01-04,20227857,6.35,43.171783, -79.265237,17,Mostly Sunny,SMALL,NO,Commercial,NO,69,67,0.104,0.06,0,0.104,0,0.104,0.313,0.06,0.254
033,033-01-01,20227863,8.533333333,43.114516, -79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,248,245,0.29,0.037,0,0.29,0,0.318,0.033,0.012,0.02
033,033-01-01,20227863,8.533333333,43.114516, -79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,69,66,0.303,0.015,0,0.303,0,0.288,0.045,0.03,0.015
033,033-01-02,20227863,8.533333333,43.114516, -79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,35,32,0.188,0.031,0.031,0.188,0,0.125,0.219,0.125,0.094
034,034-01-01,20227864,7.766666667,43.114516, -79.113412,23,Sunny,SMALL,YES,Commercial,NO,52,51,0.216,0,0,0.196,0.02,0.157,0.196,0.059,0.157
035,035-01-01,20227885,8.416666667,43.214244, -79.213456,21,Sunny,SMALL,NO,Green Area,YES,43,40,0.275,0.025,0,0.2,0.075,0.3,0.05,0,0.075
035,035-01-02,20227885,8.416666667,43.214244, -79.213456,21,Sunny,SMALL,NO,Green Area,YES,30,27,0.222,0.037,0,0.185,0.037,0.111,0.222,0.111,0.074
036,036-01-01,20227888,7.8,43.182620, -79.245815,18,Sunny,SMALL,YES,Green Area,NO,76,74,0.311,0.041,0,0.297,0,0.338,0,0,0.014
036,036-01-01,20227888,7.8,43.182620, -79.245815,18,Sunny,SMALL,YES,Green Area,YES,165,160,0.175,0.156,0.013,0.163,0.013,0.25,0.106,0.087,0.037
036,036-01-02,20227888,7.8,43.182620, -79.245815,18,Sunny,SMALL,YES,Green Area,NO,96,93,0.258,0.022,0,0.247,0.011,0.237,0.108,0.043,0.075
037,037-01-01,20227888,8.383333333,43.178580, -79.239173,18,Sunny,SMALL,NO,Green Area,YES,50,44,0.136,0.136,0.091,0.114,0,0.182,0.136,0.136,0.068
037,037-01-02,20227888,8.383333333,43.178580, -79.239173,18,Sunny,SMALL,NO,Green Area,YES,40,37,0.189,0,0.135,0.135,0.054,0.108,0.135,0.189,0.054
037-2,037-02-01,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,84,82,0.195,0.049,0.024,0.183,0,0.183,0.171,0.085,0.11
037-2,037-02-02,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,NO,6,5,0,0,0,0,0,0,0.4,0,0.6
037-2,037-02-02,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,59,55,0.091,0.091,0.018,0.091,0,0.127,0.291,0.073,0.218
037-2,037-02-03,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,NO,4,3,0.333,0,0,0.333,0,0.333,0,0,0
037-2,037-02-03,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,162,156,0.237,0.058,0.013,0.231,0,0.256,0.096,0.051,0.058
037-2,037-02-04,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,NO,17,16,0.188,0.125,0,0.188,0,0.312,0.125,0,0.062
037-2,037-02-04,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,93,92,0.228,0.033,0,0.217,0.011,0.207,0.141,0.054,0.109
037-2,037-02-05,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,NO,19,18,0.278,0,0,0.278,0,0.167,0.167,0.111,0
037-2,037-02-05,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,110,105,0.133,0.048,0.01,0.124,0.01,0.114,0.267,0.076,0.219
037-2,037-02-06,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,NO,41,40,0.25,0.125,0,0.25,0,0.325,0.025,0.025,0
037-2,037-02-06,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,129,123,0.252,0.024,0.016,0.22,0.024,0.211,0.106,0.081,0.065
037-2,037-02-07,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,NO,4,3,0.333,0,0,0.333,0,0,0.333,0,0
037-2,037-02-07,20227888,8.633333333,43.177786, -79.239675,18,Sunny,LARGE,YES,Commercial,YES,68,67,0.299,0.015,0.015,0.284,0,0.299,0.03,0.03,0.03
038,038-01-01,20227893,7.5,43.178470, -79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,23,21,0.095,0,0.238,0.095,0,0.143,0.095,0.19,0.143
038,038-01-02,20227893,7.5,43.178470, -79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,71,65,0.169,0.031,0.169,0.108,0.062,0.077,0.092,0.246,0.046
038-2,038-02-01,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,NO,29,28,0.179,0.107,0,0.179,0,0.143,0.179,0.179,0.036
038-2,038-02-01,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,YES,94,89,0.202,0.034,0.022,0.191,0.011,0.157,0.18,0.09,0.112
038-2,038-02-02,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,YES,101,98,0.245,0.041,0.01,0.235,0.01,0.245,0.102,0.041,0.071
038-2,038-02-03,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,NO,2,1,0,0,1,0,0,0,0,0,0
038-2,038-02-03,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,YES,149,147,0.252,0.007,0.014,0.231,0.014,0.19,0.129,0.082,0.082
038-2,038-02-04,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,YES,57,56,0.25,0.054,0.018,0.214,0.036,0.232,0.071,0.089,0.036
038-2,038-02-05,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,YES,40,39,0.128,0.026,0,0.128,0,0.103,0.308,0.051,0.256
038-2,038-02-07,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,NO,26,25,0.24,0.04,0,0.24,0,0.16,0.16,0.12,0.04
038-2,038-02-07,20227893,7.666666667,43.177779, -79.239655,15,Partly Cloudy,LARGE,YES,Commercial,YES,391,381,0.252,0.026,0,0.239,0.01,0.207,0.129,0.071,0.066
039,039-01-01,20227893,8.333333333,43.139716, -79.237330,17,Sunny,SMALL,YES,Green Area,NO,65,62,0.306,0,0,0.29,0.016,0.29,0.048,0.016,0.032
039,039-01-02,20227893,8.333333333,43.139716, -79.237330,17,Sunny,SMALL,YES,Green Area,NO,192,188,0.293,0.037,0,0.287,0.005,0.314,0.032,0.016,0.016
040,040-01-01,20227900,8.833333333,43.178229, -79.240608,18,Foggy,SMALL,YES,Green Area,NO,9,8,0,0,0,0,0,0,0.5,0,0.5
040,040-01-01,20227900,8.833333333,43.178229, -79.240608,18,Foggy,SMALL,YES,Green Area,YES,99,93,0.183,0.129,0,0.172,0.011,0.237,0.14,0.065,0.065
040,040-01-02,20227900,8.833333333,43.178229, -79.240608,18,Foggy,SMALL,YES,Green Area,NO,41,40,0.3,0.05,0,0.275,0,0.3,0.025,0.05,0
040,040-01-02,20227900,8.833333333,43.178229, -79.240608,18,Foggy,SMALL,YES,Green Area,YES,34,33,0.273,0.03,0,0.273,0,0.212,0.121,0.091,0
041,041-01-01,20227902,8.066666667,43.180794, -79.244033,21,Mostly Cloudy,LARGE,YES,Green Area,YES,560,548,0.281,0.026,0.005,0.266,0.005,0.257,0.073,0.049,0.036
041,041-01-02,20227902,8.066666667,43.180794, -79.244033,21,Mostly Cloudy,LARGE,YES,Green Area,YES,329,315,0.238,0.041,0.022,0.21,0.019,0.21,0.114,0.07,0.076
041,041-01-03,20227902,8.066666667,43.180794, -79.244033,21,Mostly Cloudy,LARGE,YES,Green Area,YES,127,122,0.221,0.049,0,0.205,0.016,0.221,0.131,0.049,0.107
041,041-01-04,20227902,8.066666667,43.180794, -79.244033,21,Mostly Cloudy,LARGE,YES,Green Area,YES,181,177,0.22,0.04,0,0.203,0.011,0.22,0.147,0.028,0.13
042,042-01-01,20227913,9.216666667,43.176775, -79.242460,21,Mostly Cloudy,SMALL,YES,Commercial,NO,91,88,0.261,0.045,0.011,0.25,0,0.25,0.091,0.045,0.045
042,042-01-01,20227913,9.216666667,43.176775, -79.242460,21,Mostly Cloudy,SMALL,YES,Commercial,YES,8,7,0.286,0.143,0,0.143,0,0.143,0.143,0.143,0
042,042-01-02,20227913,9.216666667,43.176775, -79.242460,21,Mostly Cloudy,SMALL,YES,Commercial,NO,148,141,0.284,0.035,0.007,0.27,0.007,0.262,0.064,0.05,0.021
042,042-01-02,20227913,9.216666667,43.176775, -79.242460,21,Mostly Cloudy,SMALL,YES,Commercial,YES,32,30,0.3,0,0,0.3,0,0.267,0.067,0.033,0.033
043,043-01-01,20227920,8.083333333,43.177240, -79.266689,13,Cloudy,SMALL,YES,Commercial,YES,23,21,0.238,0.048,0,0.19,0.048,0.143,0.143,0.143,0.048
043,043-01-02,20227920,8.083333333,43.177240, -79.266689,13,Cloudy,SMALL,YES,Commercial,YES,16,15,0.133,0.067,0,0.133,0,0.133,0.267,0.067,0.2
043-2,043-02-01,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,22,18,0.222,0,0,0.056,0.167,0.111,0.167,0.111,0.167
043-2,043-02-02,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,31,28,0.143,0.071,0,0.036,0.107,0.107,0.214,0.107,0.214
043-2,043-02-03,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,35,32,0.281,0,0,0.219,0.062,0.188,0.094,0.062,0.094
043-2,043-02-04,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,11,9,0.222,0,0.111,0.111,0.111,0,0.111,0.333,0
043-2,043-02-05,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,10,8,0.25,0,0.125,0,0.25,0,0,0.375,0
043-2,043-02-06,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,26,24,0.333,0,0,0.292,0,0.292,0.042,0,0.042
043-2,043-02-07,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,12,11,0.273,0,0,0.182,0.091,0.182,0.091,0.091,0.091
043-2,043-02-08,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,6,5,0.2,0,0,0,0.2,0,0.2,0.2,0.2
043-2,043-02-09,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,27,25,0.32,0,0,0.24,0.04,0.28,0.04,0,0.08
043-2,043-02-10,20227920,8.316666667,43.177676, -79.265514,13,Cloudy,LARGE,YES,Commercial,YES,16,14,0.286,0,0,0.286,0,0.143,0.143,0.071,0.071
045,045-01-01,20227921,7.633333333,43.177676, -79.265514,11,Mostly Cloudy,SMALL,YES,Commercial,YES,44,41,0.171,0.024,0,0.098,0.073,0.122,0.22,0.073,0.22
045,045-01-02,20227921,7.633333333,43.177676, -79.265514,11,Mostly Cloudy,SMALL,YES,Commercial,YES,13,11,0.182,0.091,0,0,0.182,0.182,0.091,0.091,0.182
